ID=0: tile map
ID	Index	X	Y	Width	Height
0	0	1776	208	16	16
0	0	1792	208	16	16
0	0	1808	208	16	16
0	0	1824	208	16	16
0	0	1840	208	16	16
0	0	1856	208	16	16
0	0	1872	208	16	16
0	0	1888	208	16	16
0	0	1904	208	16	16
0	0	1920	208	16	16
0	0	1936	208	16	16
0	0	1952	208	16	16
0	0	1968	208	16	16
0	0	1984	208	16	16
0	0	2000	208	16	16
0	0	2016	208	16	16
0	0	2032	208	16	16
0	0	2048	208	16	16
0	0	2064	208	16	16
0	0	2080	208	16	16
0	0	2096	208	16	16
0	0	2112	208	16	16
0	0	2128	208	16	16
0	0	2144	208	16	16
0	0	2160	208	16	16
0	0	2176	208	16	16
0	0	2192	208	16	16
0	0	2208	208	16	16
0	0	2224	208	16	16
0	0	2240	208	16	16
0	0	2256	208	16	16
0	0	2272	208	16	16
0	0	2288	208	16	16
0	0	2304	208	16	16
0	0	2320	208	16	16
0	0	2336	208	16	16
0	0	2352	208	16	16
0	0	2368	208	16	16
0	0	2384	208	16	16
0	0	2400	208	16	16
0	0	2416	208	16	16
0	0	2432	208	16	16
0	0	2448	208	16	16
0	0	2464	208	16	16
0	0	2480	208	16	16
0	0	2496	208	16	16
0	0	2512	208	16	16
0	0	2528	208	16	16
0	0	2544	208	16	16
0	0	2560	208	16	16
0	0	2576	208	16	16
0	0	2592	208	16	16
0	0	2608	208	16	16
0	0	2624	208	16	16
0	0	2640	208	16	16
0	0	2656	208	16	16
0	0	2672	208	16	16
0	0	2688	208	16	16
0	0	2704	208	16	16
0	0	2720	208	16	16
0	0	2736	208	16	16
0	0	2752	208	16	16
0	0	2768	208	16	16
0	0	2784	208	16	16
0	0	2800	208	16	16
0	0	2816	208	16	16
0	0	2832	208	16	16
0	0	2848	208	16	16
0	0	2864	208	16	16
0	0	2880	208	16	16
0	0	2896	208	16	16
0	0	2912	208	16	16
0	0	2928	208	16	16
0	0	2944	208	16	16
0	0	2960	208	16	16
0	0	2976	208	16	16
0	0	2992	208	16	16
0	0	3008	208	16	16
0	0	3024	208	16	16
0	0	3040	208	16	16
0	0	3056	208	16	16
0	0	3072	208	16	16
0	0	3088	208	16	16
0	0	3104	208	16	16
0	0	3120	208	16	16
0	0	3136	208	16	16
0	0	3152	208	16	16
0	0	3168	208	16	16
0	0	3184	208	16	16
0	0	3200	208	16	16
0	0	3216	208	16	16
0	0	3232	208	16	16
0	0	3248	208	16	16
0	0	3264	208	16	16
0	0	3280	208	16	16
0	0	3296	208	16	16
0	0	3312	208	16	16
0	1	3328	208	16	16
0	1	3344	208	16	16
0	1	3360	208	16	16
0	1	3376	208	16	16
0	1	3392	208	16	16
0	1	3408	208	16	16
0	1	3424	208	16	16
0	1	3440	208	16	16
0	1	3456	208	16	16
0	1	3472	208	16	16
0	1	3488	208	16	16
0	1	3504	208	16	16
0	1	3520	208	16	16
0	1	3536	208	16	16
0	1	3552	208	16	16
0	1	3568	208	16	16
0	0	0	192	16	16
0	0	16	192	16	16
0	0	32	192	16	16
0	0	48	192	16	16
0	0	64	192	16	16
0	0	80	192	16	16
0	0	96	192	16	16
0	0	112	192	16	16
0	0	128	192	16	16
0	0	144	192	16	16
0	0	160	192	16	16
0	0	176	192	16	16
0	0	192	192	16	16
0	0	208	192	16	16
0	0	224	192	16	16
0	0	240	192	16	16
0	0	256	192	16	16
0	0	272	192	16	16
0	0	288	192	16	16
0	2	304	192	16	16
0	3	320	192	16	16
0	4	336	192	16	16
0	0	352	192	16	16
0	0	368	192	16	16
0	0	384	192	16	16
0	0	400	192	16	16
0	0	416	192	16	16
0	0	432	192	16	16
0	0	448	192	16	16
0	0	464	192	16	16
0	0	480	192	16	16
0	0	496	192	16	16
0	0	512	192	16	16
0	0	528	192	16	16
0	0	544	192	16	16
0	0	560	192	16	16
0	2	576	192	16	16
0	3	592	192	16	16
0	3	608	192	16	16
0	4	624	192	16	16
0	0	640	192	16	16
0	0	656	192	16	16
0	0	672	192	16	16
0	0	688	192	16	16
0	0	704	192	16	16
0	0	720	192	16	16
0	0	736	192	16	16
0	0	752	192	16	16
0	0	768	192	16	16
0	0	784	192	16	16
0	0	800	192	16	16
0	0	816	192	16	16
0	0	832	192	16	16
0	0	848	192	16	16
0	0	864	192	16	16
0	0	880	192	16	16
0	0	896	192	16	16
0	0	912	192	16	16
0	0	928	192	16	16
0	0	944	192	16	16
0	0	960	192	16	16
0	0	976	192	16	16
0	0	992	192	16	16
0	0	1008	192	16	16
0	0	1024	192	16	16
0	0	1040	192	16	16
0	0	1056	192	16	16
0	2	1072	192	16	16
0	3	1088	192	16	16
0	4	1104	192	16	16
0	0	1120	192	16	16
0	0	1136	192	16	16
0	0	1152	192	16	16
0	0	1168	192	16	16
0	0	1184	192	16	16
0	0	1200	192	16	16
0	0	1216	192	16	16
0	0	1232	192	16	16
0	0	1248	192	16	16
0	0	1264	192	16	16
0	0	1280	192	16	16
0	0	1296	192	16	16
0	0	1312	192	16	16
0	0	1328	192	16	16
0	2	1344	192	16	16
0	3	1360	192	16	16
0	3	1376	192	16	16
0	4	1392	192	16	16
0	0	1408	192	16	16
0	0	1424	192	16	16
0	0	1440	192	16	16
0	0	1456	192	16	16
0	0	1472	192	16	16
0	0	1488	192	16	16
0	0	1504	192	16	16
0	0	1520	192	16	16
0	0	1536	192	16	16
0	0	1552	192	16	16
0	0	1568	192	16	16
0	0	1584	192	16	16
0	0	1600	192	16	16
0	0	1616	192	16	16
0	0	1632	192	16	16
0	0	1648	192	16	16
0	0	1664	192	16	16
0	0	1680	192	16	16
0	0	1696	192	16	16
0	0	1712	192	16	16
0	0	1728	192	16	16
0	0	1744	192	16	16
0	0	1760	192	16	16
0	0	1776	192	16	16
0	0	1792	192	16	16
0	0	1808	192	16	16
0	0	1824	192	16	16
0	2	1840	192	16	16
0	3	1856	192	16	16
0	4	1872	192	16	16
0	0	1888	192	16	16
0	0	1904	192	16	16
0	0	1920	192	16	16
0	0	1936	192	16	16
0	0	1952	192	16	16
0	0	1968	192	16	16
0	0	1984	192	16	16
0	0	2000	192	16	16
0	0	2016	192	16	16
0	0	2032	192	16	16
0	0	2048	192	16	16
0	0	2064	192	16	16
0	0	2080	192	16	16
0	0	2096	192	16	16
0	2	2112	192	16	16
0	3	2128	192	16	16
0	3	2144	192	16	16
0	4	2160	192	16	16
0	0	2176	192	16	16
0	0	2192	192	16	16
0	0	2208	192	16	16
0	0	2224	192	16	16
0	0	2240	192	16	16
0	0	2256	192	16	16
0	0	2272	192	16	16
0	0	2288	192	16	16
0	0	2304	192	16	16
0	0	2320	192	16	16
0	0	2336	192	16	16
0	0	2352	192	16	16
0	0	2368	192	16	16
0	0	2384	192	16	16
0	0	2400	192	16	16
0	0	2416	192	16	16
0	0	2432	192	16	16
0	0	2448	192	16	16
0	0	2464	192	16	16
0	0	2480	192	16	16
0	0	2496	192	16	16
0	0	2512	192	16	16
0	0	2528	192	16	16
0	0	2544	192	16	16
0	0	2560	192	16	16
0	0	2576	192	16	16
0	0	2592	192	16	16
0	2	2608	192	16	16
0	3	2624	192	16	16
0	4	2640	192	16	16
0	0	2656	192	16	16
0	0	2672	192	16	16
0	0	2688	192	16	16
0	0	2704	192	16	16
0	0	2720	192	16	16
0	0	2736	192	16	16
0	0	2752	192	16	16
0	0	2768	192	16	16
0	0	2784	192	16	16
0	0	2800	192	16	16
0	0	2816	192	16	16
0	0	2832	192	16	16
0	0	2848	192	16	16
0	0	2864	192	16	16
0	2	2880	192	16	16
0	3	2896	192	16	16
0	3	2912	192	16	16
0	4	2928	192	16	16
0	0	2944	192	16	16
0	0	2960	192	16	16
0	0	2976	192	16	16
0	0	2992	192	16	16
0	0	3008	192	16	16
0	0	3024	192	16	16
0	0	3040	192	16	16
0	0	3056	192	16	16
0	0	3072	192	16	16
0	0	3088	192	16	16
0	0	3104	192	16	16
0	0	3120	192	16	16
0	0	3136	192	16	16
0	0	3152	192	16	16
0	5	3168	192	16	16
0	0	3184	192	16	16
0	0	3200	192	16	16
0	0	3216	192	16	16
0	0	3232	192	16	16
0	0	3248	192	16	16
0	0	3264	192	16	16
0	0	3280	192	16	16
0	0	3296	192	16	16
0	0	3312	192	16	16
0	6	3328	192	16	16
0	1	3344	192	16	16
0	1	3360	192	16	16
0	1	3376	192	16	16
0	6	3392	192	16	16
0	6	3408	192	16	16
0	6	3424	192	16	16
0	6	3440	192	16	16
0	6	3456	192	16	16
0	6	3472	192	16	16
0	6	3488	192	16	16
0	1	3504	192	16	16
0	1	3520	192	16	16
0	1	3536	192	16	16
0	1	3552	192	16	16
0	7	3568	192	16	16
0	0	0	176	16	16
0	0	16	176	16	16
0	0	32	176	16	16
0	0	48	176	16	16
0	0	64	176	16	16
0	0	80	176	16	16
0	0	96	176	16	16
0	0	112	176	16	16
0	2	128	176	16	16
0	3	144	176	16	16
0	4	160	176	16	16
0	0	176	176	16	16
0	0	192	176	16	16
0	0	208	176	16	16
0	0	224	176	16	16
0	0	240	176	16	16
0	0	256	176	16	16
0	0	272	176	16	16
0	0	288	176	16	16
0	8	304	176	16	16
0	9	320	176	16	16
0	10	336	176	16	16
0	0	352	176	16	16
0	0	368	176	16	16
0	0	384	176	16	16
0	0	400	176	16	16
0	0	416	176	16	16
0	2	432	176	16	16
0	3	448	176	16	16
0	3	464	176	16	16
0	3	480	176	16	16
0	4	496	176	16	16
0	0	512	176	16	16
0	0	528	176	16	16
0	0	544	176	16	16
0	0	560	176	16	16
0	8	576	176	16	16
0	9	592	176	16	16
0	9	608	176	16	16
0	10	624	176	16	16
0	0	640	176	16	16
0	0	656	176	16	16
0	0	672	176	16	16
0	0	688	176	16	16
0	0	704	176	16	16
0	0	720	176	16	16
0	0	736	176	16	16
0	0	752	176	16	16
0	0	768	176	16	16
0	0	784	176	16	16
0	0	800	176	16	16
0	0	816	176	16	16
0	0	832	176	16	16
0	0	848	176	16	16
0	0	864	176	16	16
0	0	880	176	16	16
0	2	896	176	16	16
0	3	912	176	16	16
0	4	928	176	16	16
0	0	944	176	16	16
0	0	960	176	16	16
0	0	976	176	16	16
0	0	992	176	16	16
0	0	1008	176	16	16
0	0	1024	176	16	16
0	0	1040	176	16	16
0	0	1056	176	16	16
0	8	1072	176	16	16
0	9	1088	176	16	16
0	10	1104	176	16	16
0	0	1120	176	16	16
0	0	1136	176	16	16
0	0	1152	176	16	16
0	0	1168	176	16	16
0	0	1184	176	16	16
0	2	1200	176	16	16
0	3	1216	176	16	16
0	3	1232	176	16	16
0	3	1248	176	16	16
0	4	1264	176	16	16
0	0	1280	176	16	16
0	0	1296	176	16	16
0	0	1312	176	16	16
0	0	1328	176	16	16
0	8	1344	176	16	16
0	9	1360	176	16	16
0	9	1376	176	16	16
0	10	1392	176	16	16
0	0	1408	176	16	16
0	0	1424	176	16	16
0	0	1440	176	16	16
0	0	1456	176	16	16
0	0	1472	176	16	16
0	0	1488	176	16	16
0	0	1504	176	16	16
0	0	1520	176	16	16
0	0	1536	176	16	16
0	0	1552	176	16	16
0	0	1568	176	16	16
0	0	1584	176	16	16
0	0	1600	176	16	16
0	0	1616	176	16	16
0	0	1632	176	16	16
0	0	1648	176	16	16
0	2	1664	176	16	16
0	3	1680	176	16	16
0	4	1696	176	16	16
0	0	1712	176	16	16
0	0	1728	176	16	16
0	0	1744	176	16	16
0	0	1760	176	16	16
0	0	1776	176	16	16
0	0	1792	176	16	16
0	0	1808	176	16	16
0	0	1824	176	16	16
0	8	1840	176	16	16
0	9	1856	176	16	16
0	10	1872	176	16	16
0	0	1888	176	16	16
0	0	1904	176	16	16
0	0	1920	176	16	16
0	0	1936	176	16	16
0	0	1952	176	16	16
0	2	1968	176	16	16
0	3	1984	176	16	16
0	3	2000	176	16	16
0	3	2016	176	16	16
0	4	2032	176	16	16
0	0	2048	176	16	16
0	0	2064	176	16	16
0	0	2080	176	16	16
0	0	2096	176	16	16
0	8	2112	176	16	16
0	9	2128	176	16	16
0	9	2144	176	16	16
0	10	2160	176	16	16
0	0	2176	176	16	16
0	0	2192	176	16	16
0	0	2208	176	16	16
0	0	2224	176	16	16
0	0	2240	176	16	16
0	0	2256	176	16	16
0	0	2272	176	16	16
0	0	2288	176	16	16
0	0	2304	176	16	16
0	0	2320	176	16	16
0	0	2336	176	16	16
0	0	2352	176	16	16
0	0	2368	176	16	16
0	0	2384	176	16	16
0	0	2400	176	16	16
0	0	2416	176	16	16
0	2	2432	176	16	16
0	3	2448	176	16	16
0	4	2464	176	16	16
0	0	2480	176	16	16
0	0	2496	176	16	16
0	0	2512	176	16	16
0	0	2528	176	16	16
0	0	2544	176	16	16
0	0	2560	176	16	16
0	0	2576	176	16	16
0	0	2592	176	16	16
0	8	2608	176	16	16
0	9	2624	176	16	16
0	10	2640	176	16	16
0	0	2656	176	16	16
0	0	2672	176	16	16
0	0	2688	176	16	16
0	0	2704	176	16	16
0	0	2720	176	16	16
0	2	2736	176	16	16
0	3	2752	176	16	16
0	3	2768	176	16	16
0	3	2784	176	16	16
0	4	2800	176	16	16
0	0	2816	176	16	16
0	0	2832	176	16	16
0	0	2848	176	16	16
0	0	2864	176	16	16
0	8	2880	176	16	16
0	9	2896	176	16	16
0	9	2912	176	16	16
0	10	2928	176	16	16
0	0	2944	176	16	16
0	0	2960	176	16	16
0	0	2976	176	16	16
0	0	2992	176	16	16
0	0	3008	176	16	16
0	0	3024	176	16	16
0	0	3040	176	16	16
0	0	3056	176	16	16
0	0	3072	176	16	16
0	0	3088	176	16	16
0	0	3104	176	16	16
0	0	3120	176	16	16
0	0	3136	176	16	16
0	11	3152	176	16	16
0	12	3168	176	16	16
0	0	3184	176	16	16
0	2	3200	176	16	16
0	3	3216	176	16	16
0	4	3232	176	16	16
0	0	3248	176	16	16
0	0	3264	176	16	16
0	0	3280	176	16	16
0	0	3296	176	16	16
0	0	3312	176	16	16
0	6	3328	176	16	16
0	1	3344	176	16	16
0	1	3360	176	16	16
0	1	3376	176	16	16
0	1	3392	176	16	16
0	1	3408	176	16	16
0	1	3424	176	16	16
0	1	3440	176	16	16
0	1	3456	176	16	16
0	1	3472	176	16	16
0	1	3488	176	16	16
0	1	3504	176	16	16
0	1	3520	176	16	16
0	1	3536	176	16	16
0	1	3552	176	16	16
0	7	3568	176	16	16
0	0	0	160	16	16
0	0	16	160	16	16
0	0	32	160	16	16
0	0	48	160	16	16
0	0	64	160	16	16
0	0	80	160	16	16
0	0	96	160	16	16
0	0	112	160	16	16
0	8	128	160	16	16
0	9	144	160	16	16
0	10	160	160	16	16
0	0	176	160	16	16
0	0	192	160	16	16
0	0	208	160	16	16
0	0	224	160	16	16
0	0	240	160	16	16
0	0	256	160	16	16
0	0	272	160	16	16
0	0	288	160	16	16
0	0	304	160	16	16
0	0	320	160	16	16
0	0	336	160	16	16
0	0	352	160	16	16
0	0	368	160	16	16
0	0	384	160	16	16
0	0	400	160	16	16
0	0	416	160	16	16
0	8	432	160	16	16
0	9	448	160	16	16
0	9	464	160	16	16
0	9	480	160	16	16
0	10	496	160	16	16
0	0	512	160	16	16
0	0	528	160	16	16
0	0	544	160	16	16
0	0	560	160	16	16
0	0	576	160	16	16
0	0	592	160	16	16
0	0	608	160	16	16
0	0	624	160	16	16
0	0	640	160	16	16
0	0	656	160	16	16
0	0	672	160	16	16
0	0	688	160	16	16
0	0	704	160	16	16
0	0	720	160	16	16
0	0	736	160	16	16
0	0	752	160	16	16
0	0	768	160	16	16
0	0	784	160	16	16
0	0	800	160	16	16
0	0	816	160	16	16
0	0	832	160	16	16
0	0	848	160	16	16
0	0	864	160	16	16
0	0	880	160	16	16
0	8	896	160	16	16
0	9	912	160	16	16
0	10	928	160	16	16
0	0	944	160	16	16
0	0	960	160	16	16
0	0	976	160	16	16
0	0	992	160	16	16
0	0	1008	160	16	16
0	0	1024	160	16	16
0	0	1040	160	16	16
0	0	1056	160	16	16
0	0	1072	160	16	16
0	0	1088	160	16	16
0	0	1104	160	16	16
0	0	1120	160	16	16
0	0	1136	160	16	16
0	0	1152	160	16	16
0	0	1168	160	16	16
0	0	1184	160	16	16
0	8	1200	160	16	16
0	9	1216	160	16	16
0	9	1232	160	16	16
0	9	1248	160	16	16
0	10	1264	160	16	16
0	0	1280	160	16	16
0	0	1296	160	16	16
0	0	1312	160	16	16
0	0	1328	160	16	16
0	0	1344	160	16	16
0	0	1360	160	16	16
0	0	1376	160	16	16
0	0	1392	160	16	16
0	0	1408	160	16	16
0	0	1424	160	16	16
0	0	1440	160	16	16
0	0	1456	160	16	16
0	0	1472	160	16	16
0	0	1488	160	16	16
0	0	1504	160	16	16
0	0	1520	160	16	16
0	0	1536	160	16	16
0	0	1552	160	16	16
0	0	1568	160	16	16
0	0	1584	160	16	16
0	0	1600	160	16	16
0	0	1616	160	16	16
0	0	1632	160	16	16
0	0	1648	160	16	16
0	8	1664	160	16	16
0	9	1680	160	16	16
0	10	1696	160	16	16
0	0	1712	160	16	16
0	0	1728	160	16	16
0	0	1744	160	16	16
0	0	1760	160	16	16
0	0	1776	160	16	16
0	0	1792	160	16	16
0	0	1808	160	16	16
0	0	1824	160	16	16
0	0	1840	160	16	16
0	0	1856	160	16	16
0	0	1872	160	16	16
0	0	1888	160	16	16
0	0	1904	160	16	16
0	0	1920	160	16	16
0	0	1936	160	16	16
0	0	1952	160	16	16
0	8	1968	160	16	16
0	9	1984	160	16	16
0	9	2000	160	16	16
0	9	2016	160	16	16
0	10	2032	160	16	16
0	0	2048	160	16	16
0	0	2064	160	16	16
0	0	2080	160	16	16
0	0	2096	160	16	16
0	0	2112	160	16	16
0	0	2128	160	16	16
0	0	2144	160	16	16
0	0	2160	160	16	16
0	0	2176	160	16	16
0	0	2192	160	16	16
0	0	2208	160	16	16
0	0	2224	160	16	16
0	0	2240	160	16	16
0	0	2256	160	16	16
0	0	2272	160	16	16
0	0	2288	160	16	16
0	0	2304	160	16	16
0	0	2320	160	16	16
0	0	2336	160	16	16
0	0	2352	160	16	16
0	0	2368	160	16	16
0	0	2384	160	16	16
0	0	2400	160	16	16
0	0	2416	160	16	16
0	8	2432	160	16	16
0	9	2448	160	16	16
0	10	2464	160	16	16
0	0	2480	160	16	16
0	0	2496	160	16	16
0	0	2512	160	16	16
0	0	2528	160	16	16
0	0	2544	160	16	16
0	0	2560	160	16	16
0	0	2576	160	16	16
0	0	2592	160	16	16
0	0	2608	160	16	16
0	0	2624	160	16	16
0	0	2640	160	16	16
0	0	2656	160	16	16
0	0	2672	160	16	16
0	0	2688	160	16	16
0	0	2704	160	16	16
0	0	2720	160	16	16
0	8	2736	160	16	16
0	9	2752	160	16	16
0	9	2768	160	16	16
0	9	2784	160	16	16
0	10	2800	160	16	16
0	0	2816	160	16	16
0	0	2832	160	16	16
0	0	2848	160	16	16
0	0	2864	160	16	16
0	0	2880	160	16	16
0	0	2896	160	16	16
0	0	2912	160	16	16
0	0	2928	160	16	16
0	0	2944	160	16	16
0	0	2960	160	16	16
0	0	2976	160	16	16
0	0	2992	160	16	16
0	0	3008	160	16	16
0	0	3024	160	16	16
0	0	3040	160	16	16
0	0	3056	160	16	16
0	0	3072	160	16	16
0	0	3088	160	16	16
0	0	3104	160	16	16
0	0	3120	160	16	16
0	0	3136	160	16	16
0	0	3152	160	16	16
0	13	3168	160	16	16
0	0	3184	160	16	16
0	8	3200	160	16	16
